novel,source_file,doc_id,chain_id,animacy,character,canonical_name,mentions,role,notes
Novel25,Novel25_roles.csv,Novel25,294,0,0,such a scandal,such a scandal | it,,
Novel25,Novel25_roles.csv,Novel25,295,0,0,"this , as should make his name stink from one end of London to the other","this , as should make his name stink from one end of London to the other",,
Novel25,Novel25_roles.csv,Novel25,296,0,0,this,this,,
Novel25,Novel25_roles.csv,Novel25,297,0,0,his name,his name,,
Novel25,Novel25_roles.csv,Novel25,298,0,0,one end of London,one end of London,,
Novel25,Novel25_roles.csv,Novel25,299,0,0,"the other , with a touch of sullenness","the other | the other , with a touch of sullenness | the other | it",,
Novel25,Novel25_roles.csv,Novel25,300,0,0,red hot,red hot,,
Novel25,Novel25_roles.csv,Novel25,301,1,0,the women,the women | they,,
Novel25,Novel25_roles.csv,Novel25,302,0,0,"best we could , for they were as wild as harpies","best we could , for they were as wild as harpies",,
Novel25,Novel25_roles.csv,Novel25,303,0,0,harpies,harpies,,
Novel25,Novel25_roles.csv,Novel25,304,0,0,"a circle of such hateful faces ; and there was the man in the middle , with a kind of black , sneering coolness -- frightened too","a circle of such hateful faces ; and there was the man in the middle , with a kind of black , sneering coolness -- frightened too | it",,
Novel25,Novel25_roles.csv,Novel25,305,0,0,such hateful faces,such hateful faces,,
Novel25,Novel25_roles.csv,Novel25,306,1,0,the man in the middle,the man in the middle | he,,
Novel25,Novel25_roles.csv,Novel25,307,0,0,the middle,the middle,,
Novel25,Novel25_roles.csv,Novel25,308,0,0,"a kind of black , sneering coolness","a kind of black , sneering coolness",,
Novel25,Novel25_roles.csv,Novel25,309,0,0,"that -- but carrying it off , sir , really","that -- but carrying it off , sir , really",,
Novel25,Novel25_roles.csv,Novel25,310,1,0,Satan,Satan,,
Novel25,Novel25_roles.csv,Novel25,311,0,0,this accident,this accident,,
Novel25,Novel25_roles.csv,Novel25,312,0,0,a scene,a scene,,
Novel25,Novel25_roles.csv,Novel25,313,0,0,The figure,your figure | The figure | that | the figure | it | it | it,,
Novel25,Novel25_roles.csv,Novel25,314,1,0,we,we | us | us,,
Novel25,Novel25_roles.csv,Novel25,315,0,0,something about the lot of us that meant mischief,something about the lot of us that meant mischief,,
Novel25,Novel25_roles.csv,Novel25,316,0,0,the lot of us,the lot of us,,
Novel25,Novel25_roles.csv,Novel25,317,0,0,The next thing,The next thing,,
Novel25,Novel25_roles.csv,Novel25,318,0,0,the money ; and where do you think he carried us but to that place with the door ?,the money ; and where do you think he carried us but to that place with the door ?,,
Novel25,Novel25_roles.csv,Novel25,319,0,0,that place with the door,that place with the door,,
Novel25,Novel25_roles.csv,Novel25,320,0,0,Coutts 's,Coutts 's,,
Novel25,Novel25_roles.csv,Novel25,321,0,0,a name at least very well known and often printed,a key | it | it | a name at least very well known and often printed | a key | a key | it | it,,
Novel25,Novel25_roles.csv,Novel25,322,0,0,"the matter of ten pounds in gold and a cheque for the balance on Coutts 's , drawn payable to bearer and signed with a name that I ca n't mention , though it 's one of the points of my story , but it was a name at least very well known and often printed","the matter of ten pounds in gold and a cheque for the balance on Coutts 's , drawn payable to bearer and signed with a name that I ca n't mention , though it 's one of the points of my story , but it was a name at least very well known and often printed",,
Novel25,Novel25_roles.csv,Novel25,323,0,0,a cheque for the balance on Coutts 's,a cheque for the balance on Coutts 's,,
Novel25,Novel25_roles.csv,Novel25,324,0,0,the balance on Coutts 's,the balance on Coutts 's,,
Novel25,Novel25_roles.csv,Novel25,325,0,0,their name,a name | their name,,
Novel25,Novel25_roles.csv,Novel25,326,0,0,one of the points of my story,one of the points of my story,,
Novel25,Novel25_roles.csv,Novel25,327,0,0,the signature,the signature | it,,
Novel25,Novel25_roles.csv,Novel25,328,0,0,more than that,more than that,,
Novel25,Novel25_roles.csv,Novel25,329,0,0,"the liberty of pointing out to my gentleman that the whole business looked apocryphal , and that a man does not","the liberty of pointing out to my gentleman that the whole business looked apocryphal , and that a man does not | it",,
Novel25,Novel25_roles.csv,Novel25,330,0,0,the whole business,the whole business,,
Novel25,Novel25_roles.csv,Novel25,331,0,0,a cellar door at four,a cellar door at four,,
Novel25,Novel25_roles.csv,Novel25,332,0,0,four,four,,
Novel25,Novel25_roles.csv,Novel25,333,0,0,The cheque,another man 's cheque for close | the cheque | The cheque | it | a bad story | the cheque | it | the cheque,,
Novel25,Novel25_roles.csv,Novel25,334,0,0,another man 's,another man 's,,
Novel25,Novel25_roles.csv,Novel25,335,0,0,the banks,the banks,,
Novel25,Novel25_roles.csv,Novel25,336,0,0,cash the cheque,cash the cheque,,
Novel25,Novel25_roles.csv,Novel25,337,1,0,our,we | our | we,,
Novel25,Novel25_roles.csv,Novel25,338,0,0,"the doctor , and the child 's father , and our friend and myself","the doctor , and the child 's father , and our friend and myself",,
Novel25,Novel25_roles.csv,Novel25,339,0,0,"the child 's father , and our friend and myself","the child 's father , and our friend and myself",,
Novel25,Novel25_roles.csv,Novel25,340,1,0,the child 's father,the child 's father,,
Novel25,Novel25_roles.csv,Novel25,341,0,0,the rest of the night,the rest of the night,,
Novel25,Novel25_roles.csv,Novel25,342,0,0,this night,the night | this night | the night,,
Novel25,Novel25_roles.csv,Novel25,343,0,0,"next day , when we had breakfasted","next day , when we had breakfasted",,
Novel25,Novel25_roles.csv,Novel25,344,0,0,next day,next day,,
Novel25,Novel25_roles.csv,Novel25,345,0,0,a body to the bank,a body to the bank,,
Novel25,Novel25_roles.csv,Novel25,346,0,0,the bank,the bank,,
Novel25,Novel25_roles.csv,Novel25,347,0,0,the check myself,the check myself | it | a forgery | it,,
Novel25,Novel25_roles.csv,Novel25,348,0,0,a bit of it,a bit of it,,
Novel25,Novel25_roles.csv,Novel25,349,0,0,"a fellow that nobody could have to do with , a really damnable man ; and the person that drew the cheque is the very pink of the proprieties , celebrated too , and -LRB- what makes it worse -RRB- one of your fellows","a fellow that nobody could have to do with , a really damnable man ; and the person that drew the cheque is the very pink of the proprieties , celebrated too , and -LRB- what makes it worse -RRB- one of your fellows | they | The fellow | he | him",,
Novel25,Novel25_roles.csv,Novel25,350,0,0,"with , a really damnable man","with , a really damnable man",,
Novel25,Novel25_roles.csv,Novel25,351,0,0,"the person that drew the cheque is the very pink of the proprieties , celebrated too","the person that drew the cheque is the very pink of the proprieties , celebrated too",,
Novel25,Novel25_roles.csv,Novel25,352,0,0,"the very pink of the proprieties , celebrated too","the very pink of the proprieties , celebrated too",,
Novel25,Novel25_roles.csv,Novel25,353,0,0,"the proprieties , celebrated too","the proprieties , celebrated too",,
Novel25,Novel25_roles.csv,Novel25,354,0,0,the proprieties,the proprieties,,
Novel25,Novel25_roles.csv,Novel25,355,0,0,one of your fellows,one of your fellows,,
Novel25,Novel25_roles.csv,Novel25,356,0,0,"the person that drew the cheque is the very pink of the proprieties , celebrated too ,","the person that drew the cheque is the very pink of the proprieties , celebrated too ,",,
Novel25,Novel25_roles.csv,Novel25,357,0,0,an honest man paying through the nose for some of the capers of his youth,an honest man paying through the nose for some of the capers of his youth,,
Novel25,Novel25_roles.csv,Novel25,358,0,0,the nose for some of the capers of his youth,the nose for some of the capers of his youth,,
Novel25,Novel25_roles.csv,Novel25,359,0,0,some of the capers of his youth,some of the capers of his youth,,
Novel25,Novel25_roles.csv,Novel25,360,0,0,the capers of his youth,the capers of his youth,,
Novel25,Novel25_roles.csv,Novel25,361,0,0,his youth,his youth,,
Novel25,Novel25_roles.csv,Novel25,362,0,0,Black-Mail House,Black-Mail House | that,,
Novel25,Novel25_roles.csv,Novel25,363,1,0,you,you | he | his | he,,
Novel25,Novel25_roles.csv,Novel25,364,0,0,the words,the words,,
Novel25,Novel25_roles.csv,Novel25,365,0,0,a vein of musing,a vein of musing,,
Novel25,Novel25_roles.csv,Novel25,366,0,0,this he was recalled by Mr. Utterson asking rather suddenly,this he was recalled by Mr. Utterson asking rather suddenly,,
Novel25,Novel25_roles.csv,Novel25,367,0,0,Mr. Utterson asking rather suddenly,Mr. Utterson asking rather suddenly,,
Novel25,Novel25_roles.csv,Novel25,368,0,0,the drawer of the cheque,the drawer of the cheque,,
Novel25,Novel25_roles.csv,Novel25,369,0,0,`` A likely place,`` A likely place | it | the -- place | the place for myself,,
Novel25,Novel25_roles.csv,Novel25,370,0,0,his address,his address,,
Novel25,Novel25_roles.csv,Novel25,371,0,0,some square or other,some square or other,,
Novel25,Novel25_roles.csv,Novel25,372,0,0,some square,some square,,
Novel25,Novel25_roles.csv,Novel25,373,0,0,other,other,,
Novel25,Novel25_roles.csv,Novel25,374,1,0,you,you,,
Novel25,Novel25_roles.csv,Novel25,375,0,0,a delicacy,a delicacy | it,,
Novel25,Novel25_roles.csv,Novel25,376,0,0,the reply,the reply | the reply | it,,
Novel25,Novel25_roles.csv,Novel25,377,0,0,questions,questions | questions,,
Novel25,Novel25_roles.csv,Novel25,378,0,0,the style of the day of judgment,the style of the day of judgment,,
Novel25,Novel25_roles.csv,Novel25,379,0,0,the day of judgment,the day of judgment,,
Novel25,Novel25_roles.csv,Novel25,380,1,0,"No , sir , I","You | You | you | No , sir , I",,
Novel25,Novel25_roles.csv,Novel25,381,0,0,a question,a question | it,,
Novel25,Novel25_roles.csv,Novel25,382,0,0,the stone,a stone | the stone,,
Novel25,Novel25_roles.csv,Novel25,383,0,0,the top of a hill,the top of a hill | it | it,,
Novel25,Novel25_roles.csv,Novel25,384,0,0,a hill,a hill,,
Novel25,Novel25_roles.csv,Novel25,385,0,0,others,others | their,,
Novel25,Novel25_roles.csv,Novel25,386,0,0,some bland old bird -LRB- the last you would have thought of -RRB-,some bland old bird -LRB- the last you would have thought of -RRB-,,
Novel25,Novel25_roles.csv,Novel25,387,0,0,the last you would have thought of,the last you would have thought of,,
Novel25,Novel25_roles.csv,Novel25,388,0,0,the head in his own back-garden,the head in his own back-garden,,
Novel25,Novel25_roles.csv,Novel25,389,0,0,his own back-garden,his own back-garden,,
Novel25,Novel25_roles.csv,Novel25,390,1,0,his,his,,
Novel25,Novel25_roles.csv,Novel25,391,0,0,a rule of mine,a rule of mine,,
Novel25,Novel25_roles.csv,Novel25,392,0,0,"`` A very good rule , too , ''","`` A very good rule , too , '' | that | a good rule of yours",,
Novel25,Novel25_roles.csv,Novel25,393,0,0,"A very good rule , too","A very good rule , too",,
Novel25,Novel25_roles.csv,Novel25,394,0,0,A very good rule,A very good rule | I | myself | It,,
Novel25,Novel25_roles.csv,Novel25,395,0,0,a house,a house,,
Novel25,Novel25_roles.csv,Novel25,396,0,0,one,one,,
Novel25,Novel25_roles.csv,Novel25,397,0,0,no other door,no other door,,
Novel25,Novel25_roles.csv,Novel25,398,0,0,"that one but , once in a great while , the gentleman of my adventure","that one but , once in a great while , the gentleman of my adventure",,
Novel25,Novel25_roles.csv,Novel25,399,0,0,"that one but , once in a great while","that one but , once in a great while | they",,
Novel25,Novel25_roles.csv,Novel25,400,0,0,one but,one but,,
Novel25,Novel25_roles.csv,Novel25,401,0,0,a great while,a great while,,
Novel25,Novel25_roles.csv,Novel25,402,0,0,the gentleman of my adventure,the gentleman of my adventure,,
Novel25,Novel25_roles.csv,Novel25,403,0,0,my adventure,my adventure,,
Novel25,Novel25_roles.csv,Novel25,404,0,0,three windows looking on the court on the first floor ; none below,three windows looking on the court on the first floor ; none below | the windows,,
Novel25,Novel25_roles.csv,Novel25,405,0,0,the court on the first floor ; none below,the court on the first floor ; none below | that court | it,,
Novel25,Novel25_roles.csv,Novel25,406,0,0,the first floor ; none below,the first floor ; none below,,
Novel25,Novel25_roles.csv,Novel25,407,0,0,a chimney which is generally smoking,a chimney which is generally smoking | it,,
Novel25,Novel25_roles.csv,Novel25,408,0,0,so somebody,so somebody,,
Novel25,Novel25_roles.csv,Novel25,409,0,0,one,one,,
Novel25,Novel25_roles.csv,Novel25,410,0,0,the buildings,the buildings,,
Novel25,Novel25_roles.csv,Novel25,411,0,0,one ends and another,one ends and another,,
Novel25,Novel25_roles.csv,Novel25,412,0,0,one ends,one ends,,
Novel25,Novel25_roles.csv,Novel25,413,0,0,another,another,,
Novel25,Novel25_roles.csv,Novel25,414,0,0,The pair,The pair | it,,
Novel25,Novel25_roles.csv,Novel25,415,0,0,a while in silence,a while in silence,,
Novel25,Novel25_roles.csv,Novel25,416,1,0,yours,yours,,
Novel25,Novel25_roles.csv,Novel25,417,0,0,one,one,,
Novel25,Novel25_roles.csv,Novel25,418,0,0,one point I want to ask,one point I want to ask | it | the point,,
Novel25,Novel25_roles.csv,Novel25,419,0,0,the name of that man who walked over the child,the name of that man who walked over the child,,
Novel25,Novel25_roles.csv,Novel25,420,0,0,that man who walked over the child,that man who walked over the child,,
Novel25,Novel25_roles.csv,Novel25,421,0,0,what harm it would do,what harm it would do | It,,
Novel25,Novel25_roles.csv,Novel25,422,1,1,Mr Hyde ,Hyde | Edward Hyde | Edward Hyde | Mr. Hyde that had swelled his indignation | Hyde | Hyde | my | the real Mr. Hyde,Villain,
Novel25,Novel25_roles.csv,Novel25,423,0,0,a man of the name of Hyde,a man of the name of Hyde,,
Novel25,Novel25_roles.csv,Novel25,424,0,0,the name of Hyde,the name of Hyde,,
Novel25,Novel25_roles.csv,Novel25,425,0,0,"something wrong with his appearance ; something displeasing , something downright detestable","something wrong with his appearance ; something displeasing , something downright detestable",,
Novel25,Novel25_roles.csv,Novel25,426,0,0,"something displeasing , something downright detestable","something displeasing , something downright detestable",,
Novel25,Novel25_roles.csv,Novel25,427,0,0,something displeasing,something displeasing,,
Novel25,Novel25_roles.csv,Novel25,428,0,0,something downright detestable,something downright detestable,,
Novel25,Novel25_roles.csv,Novel25,429,1,0,"a man I so disliked , and yet I scarce","a man I so disliked , and yet I scarce | He | he | He | an extraordinary-looking man | him",,
Novel25,Novel25_roles.csv,Novel25,430,0,0,a strong feeling of deformity,a strong feeling of deformity,,
Novel25,Novel25_roles.csv,Novel25,431,0,0,"No , sir ; I can make no hand of it ; I ca n't describe him .","No , sir ; I can make no hand of it ; I ca n't describe him . | him",,
Novel25,Novel25_roles.csv,Novel25,432,0,0,No,No | it,,
Novel25,Novel25_roles.csv,Novel25,433,0,0,no hand of it,no hand of it,,
Novel25,Novel25_roles.csv,Novel25,434,0,0,this moment,this moment,,
Novel25,Novel25_roles.csv,Novel25,435,0,0,some way,some way,,
Novel25,Novel25_roles.csv,Novel25,436,0,0,a weight of consideration,a weight of consideration,,
Novel25,Novel25_roles.csv,Novel25,437,1,0,"`` My dear sir ... '' began Enfield , surprised","You | he | `` My dear sir ... '' began Enfield , surprised | himself | I | I | I | I",,
Novel25,Novel25_roles.csv,Novel25,438,0,0,The fact,The fact,,
Novel25,Novel25_roles.csv,Novel25,439,1,0,you,you | You | your | you | you | I | me | I | I,,
Novel25,Novel25_roles.csv,Novel25,440,0,0,the name of the other party,the name of the other party | it | it | the name | it | it | it | that,,
Novel25,Novel25_roles.csv,Novel25,441,0,0,the other party,the other party,,
Novel25,Novel25_roles.csv,Novel25,442,1,0,"Richard , your tale","Richard , your tale | Richard | Richard",,
Novel25,Novel25_roles.csv,Novel25,443,0,0,your tale,your tale | it,,
Novel25,Novel25_roles.csv,Novel25,444,1,0,you,you,,
Novel25,Novel25_roles.csv,Novel25,445,0,0,a touch of sullenness,a touch of sullenness,,
Novel25,Novel25_roles.csv,Novel25,446,1,0,you,you,,
Novel25,Novel25_roles.csv,Novel25,447,0,0,a word,a word,,
Novel25,Novel25_roles.csv,Novel25,448,1,0,the young man,the young man,,
Novel25,Novel25_roles.csv,Novel25,449,0,0,Here,Here,,
Novel25,Novel25_roles.csv,Novel25,450,0,0,another lesson to say nothing,another lesson to say nothing,,
Novel25,Novel25_roles.csv,Novel25,451,0,0,my long tongue,my long tongue,,
Novel25,Novel25_roles.csv,Novel25,452,1,0,us,us,,
Novel25,Novel25_roles.csv,Novel25,453,0,0,a bargain,a bargain,,
Novel25,Novel25_roles.csv,Novel25,454,0,0,this,this,,
Novel25,Novel25_roles.csv,Novel25,455,0,0,"that , Richard","that , Richard",,
Novel25,Novel25_roles.csv,Novel25,456,0,0,his custom of a Sunday,his bachelor house | It | his custom of a Sunday | his house,,
Novel25,Novel25_roles.csv,Novel25,457,0,0,sombre spirits,sombre spirits,,
Novel25,Novel25_roles.csv,Novel25,458,0,0,a Sunday,a Sunday,,
Novel25,Novel25_roles.csv,Novel25,459,0,0,this meal,this meal,,
Novel25,Novel25_roles.csv,Novel25,460,0,0,some dry divinity on his reading-desk,some dry divinity on his reading-desk,,
Novel25,Novel25_roles.csv,Novel25,461,0,0,his reading-desk,his reading-desk | he,,
Novel25,Novel25_roles.csv,Novel25,462,0,0,the clock of the neighbouring church,the clock of the neighbouring church,,
Novel25,Novel25_roles.csv,Novel25,463,0,0,the neighbouring church,the neighbouring church,,
Novel25,Novel25_roles.csv,Novel25,464,0,0,the hour of twelve,the hour of twelve,,
Novel25,Novel25_roles.csv,Novel25,465,0,0,twelve,twelve,,
Novel25,Novel25_roles.csv,Novel25,466,0,0,the cloth,the cloth,,
Novel25,Novel25_roles.csv,Novel25,467,0,0,his candle,a candle | his candle,,
Novel25,Novel25_roles.csv,Novel25,468,0,0,his business-room,his business-room,,
Novel25,Novel25_roles.csv,Novel25,469,0,0,the safe,his safe | it | its | the safe,,
Novel25,Novel25_roles.csv,Novel25,470,0,0,the most private part of it a document endorsed on the envelope as Dr. Jekyll 's Will,the most private part of it a document endorsed on the envelope as Dr. Jekyll 's Will,,
Novel25,Novel25_roles.csv,Novel25,471,0,0,a document endorsed on the envelope as Dr. Jekyll 's Will,a document endorsed on the envelope as Dr. Jekyll 's Will,,
Novel25,Novel25_roles.csv,Novel25,472,0,0,the envelope as Dr. Jekyll 's Will,the envelope as Dr. Jekyll 's Will,,
Novel25,Novel25_roles.csv,Novel25,473,0,0,Dr. Jekyll 's Will,Dr. Jekyll 's Will,,
Novel25,Novel25_roles.csv,Novel25,474,1,1,Dr. Jekyll 's,Dr. Jekyll 's | Dr. Jekyll 's,Neutral,
Novel25,Novel25_roles.csv,Novel25,475,0,0,a clouded brow,a clouded brow,,
Novel25,Novel25_roles.csv,Novel25,476,0,0,its contents,its contents,,
Novel25,Novel25_roles.csv,Novel25,477,1,1,Henry Jekyll 's,Henry Jekyll | his | his | Henry Jekyll 's | Henry Jekyll | Henry Jekyll | He | him,Neutral,
Novel25,Novel25_roles.csv,Novel25,478,0,0,F.R.S.,F.R.S.,,
Novel25,Novel25_roles.csv,Novel25,479,0,0,The,The | it | it | the | the,,
Novel25,Novel25_roles.csv,Novel25,480,0,0,"holograph , for Mr. Utterson , though he took charge of it now that it was made","holograph , for Mr. Utterson , though he took charge of it now that it was made | it",,
Novel25,Novel25_roles.csv,Novel25,481,0,0,charge of it,charge of it | it,,
Novel25,Novel25_roles.csv,Novel25,482,0,0,the least assistance in the making of it,the least assistance in the making of it,,
Novel25,Novel25_roles.csv,Novel25,483,0,0,the making of it,the making of it,,
Novel25,Novel25_roles.csv,Novel25,484,0,0,the decease,the decease,,
Novel25,Novel25_roles.csv,Novel25,485,0,0,"M.D. , D.C.L. , L.L.D. , F.R.S.","M.D. , D.C.L. , L.L.D. , F.R.S.",,
Novel25,Novel25_roles.csv,Novel25,486,0,0,the hands of his `` friend and benefactor,the hands of his `` friend and benefactor,,
Novel25,Novel25_roles.csv,Novel25,487,0,0,his `` friend and benefactor,his `` friend and benefactor,,
Novel25,Novel25_roles.csv,Novel25,488,0,0,case of Dr. Jekyll 's `` disappearance or unexplained absence for any period,case of Dr. Jekyll 's `` disappearance or unexplained absence for any period,,
Novel25,Novel25_roles.csv,Novel25,489,0,0,case of Dr. Jekyll 's `` disappearance,case of Dr. Jekyll 's `` disappearance,,
Novel25,Novel25_roles.csv,Novel25,490,0,0,Dr. Jekyll 's `` disappearance,Dr. Jekyll 's `` disappearance,,
Novel25,Novel25_roles.csv,Novel25,491,0,0,three calendar months,three calendar months,,
Novel25,Novel25_roles.csv,Novel25,492,0,0,the said Henry Jekyll 's shoes without further delay,the said Henry Jekyll 's shoes without further delay,,
Novel25,Novel25_roles.csv,Novel25,493,0,0,Henry Jekyll 's shoes,Henry Jekyll 's shoes,,
Novel25,Novel25_roles.csv,Novel25,494,0,0,the payment of a few small sums,the payment of a few small sums,,
Novel25,Novel25_roles.csv,Novel25,495,0,0,a few small sums,a few small sums,,
Novel25,Novel25_roles.csv,Novel25,496,0,0,the members of the doctor 's household,the members of the doctor 's household,,
Novel25,Novel25_roles.csv,Novel25,497,0,0,the doctor 's household,the doctor 's household,,
Novel25,Novel25_roles.csv,Novel25,498,0,0,M.D.,M.D.,,
Novel25,Novel25_roles.csv,Novel25,499,0,0,D.C.L.,D.C.L.,,
Novel25,Novel25_roles.csv,Novel25,500,0,0,L.L.D.,L.L.D.,,
Novel25,Novel25_roles.csv,Novel25,501,0,0,his ignorance of Mr. Hyde that had swelled his indignation,This document | the lawyer 's eyesore | It | it | his ignorance of Mr. Hyde that had swelled his indignation | it | his knowledge,,
Novel25,Novel25_roles.csv,Novel25,502,1,0,a lawyer,a lawyer,,
Novel25,Novel25_roles.csv,Novel25,503,0,0,a lover of the sane and customary sides of life,a lover of the sane and customary sides of life,,
Novel25,Novel25_roles.csv,Novel25,504,1,0,a lover of the sane,a lover of the sane,,
Novel25,Novel25_roles.csv,Novel25,505,0,0,the sane,the sane,,
Novel25,Novel25_roles.csv,Novel25,506,0,0,customary sides of life,customary sides of life,,
Novel25,Novel25_roles.csv,Novel25,507,1,0,the immodest,the fanciful | the immodest,,
Novel25,Novel25_roles.csv,Novel25,508,0,0,his indignation,his indignation,,
Novel25,Novel25_roles.csv,Novel25,509,0,0,a sudden turn,a sudden turn,,
Novel25,Novel25_roles.csv,Novel25,510,0,0,a name of which he could learn no more,a name of which he could learn no more,,
Novel25,Novel25_roles.csv,Novel25,511,0,0,detestable attributes,detestable attributes,,
Novel25,Novel25_roles.csv,Novel25,512,0,0,"the shifting , insubstantial mists that had so long baffled his eye","the shifting , insubstantial mists that had so long baffled his eye",,
Novel25,Novel25_roles.csv,Novel25,513,0,0,insubstantial mists that had so long baffled his eye,the shifting | insubstantial mists that had so long baffled his eye,,
Novel25,Novel25_roles.csv,Novel25,514,0,0,"the sudden , definite presentment of a fiend","the sudden , definite presentment of a fiend",,
Novel25,Novel25_roles.csv,Novel25,515,0,0,a fiend,a fiend,,
Novel25,Novel25_roles.csv,Novel25,516,0,0,the obnoxious paper,the obnoxious paper,,
Novel25,Novel25_roles.csv,Novel25,517,0,0,Cavendish Square,Cavendish Square,,
Novel25,Novel25_roles.csv,Novel25,518,0,0,"his candle , put on a great-coat , and set forth in the direction of Cavendish Square , that citadel of medicine , where his friend , the great Dr. Lanyon , had his house and received his crowding patients","his candle , put on a great-coat , and set forth in the direction of Cavendish Square , that citadel of medicine , where his friend , the great Dr. Lanyon , had his house and received his crowding patients",,
Novel25,Novel25_roles.csv,Novel25,519,0,0,a great-coat,a great-coat,,
Novel25,Novel25_roles.csv,Novel25,520,0,0,"the direction of Cavendish Square , that citadel of medicine","the direction of Cavendish Square , that citadel of medicine",,
Novel25,Novel25_roles.csv,Novel25,521,0,0,the direction of Cavendish Square,the direction of Cavendish Square,,
Novel25,Novel25_roles.csv,Novel25,522,0,0,citadel of medicine,citadel of medicine,,
Novel25,Novel25_roles.csv,Novel25,523,1,1,"Lanyon , '' said he `` you","Dr. Lanyon | his friend | the great Dr. Lanyon | Lanyon | his | his | Lanyon | Dr. Lanyon | his | Lanyon , '' said he `` you | Lanyon | Dr. Lanyon | him | his friend | his | Lanyon | him | his friend | his",Ally,
Novel25,Novel25_roles.csv,Novel25,524,0,0,his crowding patients,his crowding patients,,
Novel25,Novel25_roles.csv,Novel25,525,0,0,one,one | it,,
Novel25,Novel25_roles.csv,Novel25,526,1,0,The solemn butler,The solemn butler | him | he,,
Novel25,Novel25_roles.csv,Novel25,527,0,0,no stage of delay,no stage of delay,,
Novel25,Novel25_roles.csv,Novel25,528,0,0,direct,direct,,
Novel25,Novel25_roles.csv,Novel25,529,0,0,the door to the dining-room,the door to the dining-room,,
Novel25,Novel25_roles.csv,Novel25,530,0,0,the dining-room,the dining-room,,
Novel25,Novel25_roles.csv,Novel25,531,0,0,This,This,,
Novel25,Novel25_roles.csv,Novel25,532,0,0,"a hearty , healthy , dapper , red-faced gentleman","a hearty , healthy , dapper , red-faced gentleman",,
Novel25,Novel25_roles.csv,Novel25,533,0,0,"a shock of hair prematurely white , and a boisterous","a shock of hair prematurely white , and a boisterous",,
Novel25,Novel25_roles.csv,Novel25,534,0,0,"hair prematurely white , and a boisterous","hair prematurely white , and a boisterous",,
Novel25,Novel25_roles.csv,Novel25,535,0,0,a boisterous,a boisterous,,
Novel25,Novel25_roles.csv,Novel25,536,0,0,sight of Mr. Utterson,sight of Mr. Utterson,,
Novel25,Novel25_roles.csv,Novel25,537,0,0,his chair,his chair,,
Novel25,Novel25_roles.csv,Novel25,538,0,0,both hands,both hands,,
Novel25,Novel25_roles.csv,Novel25,539,0,0,"The geniality , as was the way of the man","The geniality , as was the way of the man",,
Novel25,Novel25_roles.csv,Novel25,540,0,0,The geniality,The geniality | it,,
Novel25,Novel25_roles.csv,Novel25,541,0,0,the way of the man,the way of the man,,
Novel25,Novel25_roles.csv,Novel25,542,1,0,"old friends , old mates","old friends , old mates | themselves",,
Novel25,Novel25_roles.csv,Novel25,543,0,0,"school and college , both thorough respecters of themselves","school and college , both thorough respecters of themselves",,
Novel25,Novel25_roles.csv,Novel25,544,0,0,thorough respecters of themselves,school and college | thorough respecters of themselves,,
Novel25,Novel25_roles.csv,Novel25,545,0,0,each other,each other,,
Novel25,Novel25_roles.csv,Novel25,546,0,0,men who thoroughly enjoyed each other 's company,men who thoroughly enjoyed each other 's company,,
Novel25,Novel25_roles.csv,Novel25,547,0,0,each other 's company,each other 's company,,
Novel25,Novel25_roles.csv,Novel25,548,0,0,each other 's,each other 's,,
Novel25,Novel25_roles.csv,Novel25,549,0,0,a little rambling talk,a little rambling talk,,
Novel25,Novel25_roles.csv,Novel25,550,0,0,the subject which so disagreeably pre-occupied,the subject which so disagreeably pre-occupied,,
Novel25,Novel25_roles.csv,Novel25,551,0,0,that,you | that,,
Novel25,Novel25_roles.csv,Novel25,552,0,0,the two oldest friends that Henry Jekyll has,the two oldest friends that Henry Jekyll has | the friends | younger | we,,
Novel25,Novel25_roles.csv,Novel25,553,0,0,little of him,little of him,,
Novel25,Novel25_roles.csv,Novel25,554,1,0,We,you | We | they,,
Novel25,Novel25_roles.csv,Novel25,555,0,0,a bond of common interest,a bond of common interest,,
Novel25,Novel25_roles.csv,Novel25,556,0,0,more than ten years,more than ten years,,
Novel25,Novel25_roles.csv,Novel25,557,1,0,the doctor 's,me | I | I | I | the doctor | the doctor 's,,
Novel25,Novel25_roles.csv,Novel25,558,0,0,course I,course I,,
Novel25,Novel25_roles.csv,Novel25,559,0,0,an interest in him,an interest in him,,
Novel25,Novel25_roles.csv,Novel25,560,0,0,devilish little of the man,devilish little of the man,,
Novel25,Novel25_roles.csv,Novel25,561,0,0,Damon,Damon,,
Novel25,Novel25_roles.csv,Novel25,562,0,0,flushing suddenly purple,flushing suddenly purple,,
Novel25,Novel25_roles.csv,Novel25,563,0,0,purple,purple,,
Novel25,Novel25_roles.csv,Novel25,564,1,0,Damon and Pythias,Damon and Pythias | They,,
Novel25,Novel25_roles.csv,Novel25,565,0,0,Pythias,Pythias,,
Novel25,Novel25_roles.csv,Novel25,566,0,0,This little spirit of temper,This little spirit of temper,,
Novel25,Novel25_roles.csv,Novel25,567,0,0,a relief,a relief,,
Novel25,Novel25_roles.csv,Novel25,568,0,0,some point of science,some point of science | that,,
